tdat,season,visitID,surveyID,date,dts,dtf,bidID,trmt,area,observer,approach,wind,heat,precip,clouds,dry,moist,flooded,green,dead,straw,bare,residue,stub50,stub200,veg50,veg200,water50,water200,program,ID,IDNUM,comments,cover,clods,levee,American.Avocet,Baird.s.Sandpiper,Bar.tailed.Godwit,Black.bellied.Plover,Black.necked.Stilt,Dunlin,Greater.Yellowlegs,Killdeer,Least.Sandpiper,Lesser.Yellowlegs,Long.billed.Curlew,Long.billed.Dowitcher,Marbled.Godwit,Pectoral.Sandpiper,Red.necked.Phalarope,Semipalmated.Plover,Solitary.sandpiper,Unidentified.Dowitcher,Unidentified.Peep,Unidentified.Phalarope,Unidentified.Plover,Unidentified.shorebird,Unidentified.Yellowlegs,Western.Sandpiper,Whimbrel,Wilson.s.Phalarope,Wilson.s.Snipe,American.Bittern,Caspian.Tern,Cattle.Egret,Forster.s.Tern,Great.Blue.Heron,Great.Egret,Green.Heron,Sandhill.Crane,Snowy.Egret,White.faced.Ibis,American.Wigeon,Blue.winged.Teal,Bufflehead,Cackling.Goose,Canada.Goose,Canvasback,Cinnamon.Teal,Common.Gallinule,Eared.Grebe,Eurasian.Wigeon,Gadwall,Goldeneye,Greater.White.fronted.Goose,Green.winged.Teal,Horned.Grebe,Lesser.Scaup,Mallard,Mute.Swan,Northern.Pintail,Northern.Shoveler,Pied.billed.Grebe,Redhead,Ross.s.Goose,Ruddy.Duck,Snow.Goose,Sora,Trumpeter.Swan,Tundra.Swan,Unidentified.dabbling.duck,Unidentified.dark.Goose,Unidentified.diving.duck,Unidentified.duck,Unidentified.Grebe,Unidentified.Swan,Unidentified.white.Goose,Wood.Duck,Virginia.Rail,American.Coot,Cooper.s.Hawk,Sharp.shinned.Hawk,Red.shouldered.Hawk,Red.tailed.Hawk,Swainson.s.Hawk,Unidentified.Buteo,Double.crested.Cormorant,American.Crow,Common.Raven,Bald.Eagle,Golden.Eagle,American.Kestrel,Merlin,Peregrine.Falcon,Prairie.Falcon,California.Gull,Franklin.s.Gull,Herring.Gull,Ring.billed.Gull,Unidentified.Gull,Unidentified.small.Gull,Northern.Harrier,Belted.Kingfisher,White.tailed.Kite,American.White.Pelican,Turkey.Vulture,stubx,vegx,waterx,totbirds,shorebirds,wadingbirds,waterfowl,density,dens.shore,dens.wader,dens.wfowl,logdens.shore,logdens.wader,logdens.wfowl,richness,rich.shore,rich.wader,rich.wfowl,diversity,div.shore,div.wader,div.wfowl,waterxcm,stubxcm,vegxcm,date1,date2,date3,tdat2
t1,t1.spring2014,A1069,M002,2/14/2014,2/14/2014 11:56,2/14/2014 12:09,209,Treatment,10.61,Simon Avery,ATV,leaves lifted up,light,none,70,0,0,100,0,0,0,0,,1,1,1,1,7,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,100,0,0,0,0,400,150,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,709,0,1,704,66.82375118,0,0.094250707,66.35249764,0,0.090069843,4.209939987,7,0,1,5,1.182487915,0,0,1.145067477,17.78,2.54,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1072,M145,2/14/2014,2/14/2014 11:58,2/14/2014 12:03,212,Treatment,8.37,Billy Abbott,On foot,leaves lifted up,none,none,65,0,0,80,0,10,0,20,,5,5,1,1,3,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,12.7,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1075,M054,2/14/2014,2/14/2014 12:14,2/14/2014 12:44,212,Treatment,7.85,Billy Abbott,ATV,small trees sway,light,,60,0,0,50,0,20,0,0,,3,3,1,1,3,3,SR14-6wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,656,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,691,691,0,0,88.02547771,88.02547771,0,0,4.488922595,0,0,4,4,0,0,0.236201108,0.236201108,0,0,7.62,7.62,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1078,M022,2/14/2014,2/14/2014 12:16,2/14/2014 12:27,211,Treatment,11.14,Simon Avery,ATV,small trees sway,light,none,70,0,0,40,0,60,0,0,yes,3,5,1,1,0,0,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0.089766607,0.089766607,0,0,0.085963551,0,0,1,1,0,0,0,0,0,0,0,10.16,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1081,M067,2/14/2014,2/14/2014 12:32,2/14/2014 12:34,216,Treatment,6.68,Simon Avery,ATV,leaves lifted up,light,none,70,0,0,100,0,0,0,0,,1,1,1,1,9,9,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,11,0,0,0,1.646706587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.86,2.54,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1084,M065,2/14/2014,2/14/2014 12:57,2/14/2014 13:01,213,Treatment,10.34,Billy Abbott,ATV,leaves lifted up,light,none,65,0,0,100,0,10,0,0,,12,11,1,1,9,9,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,1,9,1,0,1,0,0.096711799,0,0.096711799,0,0,0.092316429,0,1,0,1,0,0,0,0,0,22.86,29.21,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1087,M104,2/14/2014,2/14/2014 12:36,2/14/2014 12:47,211,Treatment,11.99,Simon Avery,ATV,,,,NA,0,0,60,0,50,20,30,yes,3,7,1,1,1,3,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,0,2,0,0.250208507,0,0.166805671,0,0,0.15426982,0,2,0,1,0,0.636514168,0,0,0,5.08,12.7,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A109,M024,2/3/2014,2/3/2014 15:55,2/3/2014 16:03,233,Treatment,9.03,Simon Avery,ATV,smoke drifts,none,none,0,0,0,60,0,40,0,20,yes,3,3,1,1,3,3,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,3,187,13,170,0,20.70874862,1.439645626,18.82613511,0,0.891852793,2.987001022,0,7,2,2,0,0.428124355,0.271189373,0.036075597,0,7.62,7.62,2.54,2/3/2014,2/1/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1090,C015,2/14/2014,2/14/2014 14:05,2/14/2014 14:08,246,Control,8.25,Billy Abbott,ATV,leaves lifted up,none,none,60,70,30,0,0,40,0,60,,5,5,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1093,C007,2/14/2014,2/14/2014 14:07,2/14/2014 14:14,246,Control,6.84,Simon Avery,On foot,leaves in motion,light,none,30,50,50,0,0,0,10,90,no,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1096,C023,2/14/2014,2/14/2014 14:12,2/14/2014 14:15,246,Control,9.19,Billy Abbott,Truck,leaves lifted up,none,none,60,20,80,0,0,30,40,30,,5,5,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0.217627856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.7,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1099,M035,2/14/2014,2/14/2014 15:34,2/14/2014 16:04,247,Treatment,11.17,Simon Avery,ATV,small trees sway,none,none,30,10,30,20,0,0,10,70,,1,1,1,1,0,0,SR14-8wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,14,39,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,68,66,1,0,6.087735004,5.908683975,0.089525515,0,1.932779167,0.085742294,0,5,3,1,0,1.084654051,0.959805523,0,0,0,2.54,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1102,C011,2/14/2014,2/14/2014 14:21,2/14/2014 14:25,246,Control,10.05,Billy Abbott,ATV,leaves lifted up,none,none,60,50,50,0,0,10,10,80,,5,5,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0.099502488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.7,2.54,2/14/2014,2/13/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1105,M139,2/17/2014,2/17/2014 11:06,2/17/2014 11:12,220,Treatment,15.93,Billy Abbott,ATV,calm,light,none,35,0,0,100,0,40,0,0,,7,9,1,1,7,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,7,5,0,0,0,0.313873195,0,0,0,0,0,0,2,0,0,0,0.500402424,0,0,0,17.78,20.32,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1108,C021,2/17/2014,2/17/2014 11:25,2/17/2014 11:28,220,Control,8.73,Billy Abbott,ATV,smoke drifts,light,none,35,70,30,0,0,10,0,90,,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1111,C029,2/17/2014,2/17/2014 11:31,2/17/2014 11:36,220,Control,8.39,Billy Abbott,ATV,smoke drifts,light,none,35,70,30,0,0,20,0,80,,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0.238379023,0,0,0,0,0,0,2,0,0,0,0.693147181,0,0,0,0,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1114,C013,2/17/2014,2/17/2014 11:43,2/17/2014 11:45,220,Control,8.82,Billy Abbott,Truck,smoke drifts,light,none,35,40,60,0,0,0,0,100,,1,1,1,1,0,0,SR14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1117,M117,2/17/2014,2/17/2014 11:51,2/17/2014 11:54,221,Treatment,9.55,Billy Abbott,ATV,smoke drifts,light,none,35,0,0,100,0,10,0,0,,9,9,1,1,9,9,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,0,0,0,0.104712042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.86,22.86,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A112,M116,2/3/2014,2/3/2014 15:46,2/3/2014 15:52,233,Treatment,10.78,Whitney Pyatt,On foot,smoke drifts,light,none,5,0,0,100,0,50,0,0,yes,5,5,1,1,5,5,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,1,0,0,0.092764378,0.092764378,0,0,0.088710613,0,0,1,1,0,0,0,0,0,0,12.7,12.7,2.54,2/3/2014,2/1/2014,2/1/2014,Spring 2014
t1,t1.spring2014,A1120,M025,2/17/2014,2/17/2014 11:03,2/17/2014 11:24,220,Treatment,8.19,Whitney Pyatt,On foot,air felt on face,light,none,30,0,0,70,0,10,0,20,no,1,3,1,1,1,1,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,10,1,0,1.343101343,1.221001221,0.122100122,0,0.797958095,0.115202039,0,3,2,1,0,0.600166073,0.325082973,0,0,2.54,5.08,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1123,M087,2/17/2014,2/17/2014 11:39,2/17/2014 11:56,221,Treatment,14.96,Whitney Pyatt,Truck,air felt on face,light,none,30,0,0,30,0,10,30,30,no,1,1,1,1,0,0,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,0,0,0.534759358,0.534759358,0,0,0.428373599,0,0,1,1,0,0,0,0,0,0,0,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1126,M041,2/17/2014,2/17/2014 12:01,2/17/2014 12:08,221,Treatment,11.32,Whitney Pyatt,Truck,air felt on face,none,none,40,0,0,100,0,10,0,0,yes,7,9,1,1,7,9,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,16,0,0,0,1.413427562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.32,20.32,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1129,M057,2/17/2014,2/17/2014 12:15,2/17/2014 12:19,220,Treatment,12.72,Whitney Pyatt,Truck,air felt on face,light,none,40,0,0,100,0,30,0,0,,12,12,1,1,11,13,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,7,0,0,0,0.550314465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.48,30.48,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1132,M096,2/17/2014,2/17/2014 12:34,2/17/2014 12:43,253,Treatment,11.58,Simon Avery,On foot,air felt on face,light,none,40,0,30,0,0,10,10,0,no,5,5,1,1,0,0,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,4,0,0,0.431778929,0.345423143,0,0,0.296708568,0,0,2,1,0,0,0.500402424,0,0,0,0,12.7,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1135,M134,2/17/2014,2/17/2014 13:00,2/17/2014 13:07,253,Treatment,9.11,Simon Avery,Truck,air felt on face,light,none,50,0,0,100,0,0,0,0,no,1,1,1,1,11,13,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,142,0,0,0,15.58726674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.48,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1138,M086,2/17/2014,2/17/2014 13:52,2/17/2014 13:56,233,Treatment,9.51,Simon Avery,ATV,smoke drifts,light,none,50,0,0,100,0,10,0,0,yes,9,9,1,1,5,5,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,29,0,0,0,3.049421661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.7,22.86,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1141,M024,2/17/2014,2/17/2014 14:02,2/17/2014 14:09,233,Treatment,9.03,Simon Avery,ATV,smoke drifts,light,none,60,0,0,100,0,20,0,0,yes,5,7,1,1,5,5,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,32,10,0,0,3.543743079,1.107419712,0,0,0.745464314,0,0,3,1,0,0,0.748210211,0,0,0,12.7,15.24,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1144,M116,2/17/2014,2/17/2014 14:20,2/17/2014 14:21,233,Treatment,10.78,Simon Avery,ATV,air felt on face,light,none,60,0,0,100,0,0,0,0,yes,1,1,1,1,11,11,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,102,0,0,0,9.461966605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.94,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
t1,t1.spring2014,A1147,M056,2/17/2014,2/17/2014 14:25,2/17/2014 14:29,233,Treatment,10.05,Simon Avery,ATV,smoke drifts,light,none,70,0,0,100,0,0,0,0,,1,1,1,1,7,7,SR14-4wk,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,153,0,0,0,15.2238806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.78,2.54,2.54,2/17/2014,2/16/2014,2/16/2014,Spring 2014
